author_name,news_channel,url
Alison-Wilkins,BBC,https://bbc.co.uk/
Alison-Wilkins,Daily Mail,https://www.dailymail.co.uk/home/index.html
Guy-Delauney,BBC,https://bbc.co.uk/
Guy-Delauney,BBC Mundo,http://www.bbc.com/mundo
Guy-Delauney,MSN,http://msn.com/
Guy-Delauney,El Imparcial,http://elimparcial.com
Sarah-Lee,BBC,https://bbc.co.uk/
Sarah-Lee,The Guardian,http://theguardian.com/
Sarah-Lee,Bloomberg News,http://bloomberg.com
Sarah-Lee,The Telegraph,https://www.telegraph.co.uk/
Sarah-Lee,National Geographic,http://independent.co.uk/
Sarah-Lee,The American Surgeon,http://independent.co.uk/
Sarah-Lee,The Hill,http://thehill.com/
Sarah-Lee,The JAMA Network,http://independent.co.uk/
Sarah-Lee,Royal Society of Chemistry,http://pubs.rsc.org
Sarah-Lee,Townhall,http://independent.co.uk/
Jo-Griffin,The Guardian,http://theguardian.com/
Jo-Griffin,Daily Mail,https://www.dailymail.co.uk/home/index.html
Jo-Griffin,Yahoo India,https://in.news.yahoo.com/
Jo-Griffin,Yahoo,https://yahoo.com/
Jo-Griffin,Evening Standard,http://standard.co.uk/
Jo-Griffin,The Star (Malaysia),http://independent.co.uk/
Jo-Griffin,AllAfrica,http://allafrica.com
Jo-Griffin,Thomson Reuters Foundation,http://independent.co.uk/
Jo-Griffin,The Forum of Fargo-Moorhead,http://independent.co.uk/
Jo-Griffin,Middle East Eye,http://independent.co.uk/
Steven-McKenzie,BBC,https://bbc.co.uk/
Steven-McKenzie,Color Research & Application,https://onlinelibrary.wiley.com/journal/15206378
Steven-McKenzie,Wiley Online Library,http://onlinelibrary.wiley.com
Steven-McKenzie,Memory Studies,https://journals.sagepub.com/home/mss
Steven-McKenzie,The Journal of Thrombosis and Haemostasis,http://independent.co.uk/
Steven-McKenzie,Amateur Traveler Travel Podcast,http://independent.co.uk/
Geeta-Pandey,BBC,https://bbc.co.uk/
Geeta-Pandey,UOL,http://uol.com.br
Geeta-Pandey,UOL Notícias,http://noticias.uol.com.br
Geeta-Pandey,BBC Mundo,http://www.bbc.com/mundo
Geeta-Pandey,G1,http://g1.globo.com
Geeta-Pandey,Revista Época,https://oglobo.globo.com/epoca/
Geeta-Pandey,iG,http://ig.com.br
Geeta-Pandey,MSN,http://msn.com/
Geeta-Pandey,Terra,http://terra.com.br
Geeta-Pandey,Yahoo Canada,https://ca.news.yahoo.com/
Geeta-Pandey,Yahoo India,https://in.news.yahoo.com/
Kim-Gittleson,The Economist,http://independent.co.uk/
Kim-Gittleson,BBC,https://bbc.co.uk/
Kim-Gittleson,BBC Mundo,http://www.bbc.com/mundo
Kim-Gittleson,G1,http://g1.globo.com
Kim-Gittleson,Bloomberg News,http://bloomberg.com
Kim-Gittleson,The Wall Street Journal,http://wsj.com/
Kim-Gittleson,1843,http://independent.co.uk/
Kim-Gittleson,Estado De Minas,http://em.com.br
Kim-Gittleson,Slate,http://slate.com/
Kim-Gittleson,Marketplace,http://marketplace.org/
Kim-Gittleson,BQ Prime,https://www.bqprime.com/
William-McLennan,BBC,https://bbc.co.uk/
William-McLennan,The Independent,http://independent.co.uk/
William-McLennan,Yahoo News,https://news.yahoo.com/
William-McLennan,Scotland on Sunday,http://scotsman.com/
William-McLennan,The i Paper,http://inews.co.uk
William-McLennan,Camden New Journal,http://independent.co.uk/
William-McLennan,Islington Tribune,http://independent.co.uk/
William-McLennan,West End Extra,http://independent.co.uk/
Anu-Anand,BBC,https://bbc.co.uk/
Anu-Anand,The Guardian,http://theguardian.com/
Anu-Anand,Marketplace,http://marketplace.org/
Anu-Anand,"WOSU-FM (Columbus, OH)",http://independent.co.uk/
Anu-Anand,"WBFO-FM (Buffalo, NY)",http://independent.co.uk/
Anu-Anand,"WESA-FM (Pittsburgh, PA)",http://independent.co.uk/
Anu-Anand,"WUNC-FM (Chapel Hill, NC)",http://independent.co.uk/
Anu-Anand,West Virginia Public Broadcasting,http://independent.co.uk/
Anu-Anand,"WKSU-FM (Kent, OH)",http://independent.co.uk/
Anu-Anand,"WUWM-FM (Milwaukee, WI)",http://independent.co.uk/
Claire-Williams,France 24,http://independent.co.uk/
Claire-Williams,Taylor & Francis,https://tandfonline.com/
Claire-Williams,JD Supra,http://jdsupra.com
Claire-Williams,Knight Frank,http://independent.co.uk/
Claire-Williams,The Daily Free Press,http://independent.co.uk/
Claire-Williams,SmallBusiness.co.uk,http://independent.co.uk/
Claire-Williams,Narrandera Argus,http://independent.co.uk/
Glenn-Campbell,BBC,https://bbc.co.uk/
Glenn-Campbell,BBC Mundo,http://www.bbc.com/mundo
Glenn-Campbell,"CFCN-TV (Calgary, AB)",http://independent.co.uk/
Glenn-Campbell,Richmond Times-Dispatch,http://independent.co.uk/
Glenn-Campbell,The Spectrum & Daily News,http://independent.co.uk/
Marc-Weller,UOL,http://uol.com.br
Marc-Weller,BBC,https://bbc.co.uk/
Marc-Weller,The Times,http://thetimes.co.uk/
Marc-Weller,Baltimore Sun,http://baltimoresun.com/
Marc-Weller,The Scotsman,http://scotsman.com/
Marc-Weller,Prospect Magazine,http://independent.co.uk/
Marc-Weller,citybizlist: Baltimore,http://independent.co.uk/
Marc-Weller,Koha,http://independent.co.uk/
Phoebe-Keane,BBC,https://bbc.co.uk/
Phoebe-Keane,G1,http://g1.globo.com
Phoebe-Keane,Terra,http://terra.com.br
Phoebe-Keane,Yahoo,https://yahoo.com/
Phoebe-Keane,Yahoo Brazil,http://br.yahoo.com
Jim-Farthing,BBC,https://bbc.co.uk/
Christine-Jeavans,BBC,https://bbc.co.uk/
Christine-Jeavans,Yerepouni Daily News,http://yerepouni-news.com
Christine-Jeavans,User Walls,http://userwalls.com
Marie-Jackson,BBC,https://bbc.co.uk/
Marie-Jackson,BBC Mundo,http://www.bbc.com/mundo
Marie-Jackson,Yahoo News,https://news.yahoo.com/
Marie-Jackson,ADDitude Magazine,http://independent.co.uk/
Marie-Jackson,Progressive Grocer,http://independent.co.uk/
Marie-Jackson,VoiceAmerica Talk Radio Network,http://independent.co.uk/
Marie-Jackson,The Atlanta Voice,http://independent.co.uk/
Marie-Jackson,Naija247News,http://independent.co.uk/
Marie-Jackson,News Rescue,http://independent.co.uk/
Marie-Jackson,Maroon Oak,http://independent.co.uk/
Lizzie-Porter,Iraq Oil Report,http://independent.co.uk/
Lizzie-Porter,Folha de S.Paulo,https://www.folha.uol.com.br/
Lizzie-Porter,BBC,https://bbc.co.uk/
Lizzie-Porter,CNN,http://cnn.com
Lizzie-Porter,CNN Travel,https://cnn.com/travel
Lizzie-Porter,Medium,http://medium.com/
Lizzie-Porter,Business Insider,https://www.businessinsider.com/
Lizzie-Porter,Daily Mail,https://www.dailymail.co.uk/home/index.html
Lizzie-Porter,The Independent,http://independent.co.uk/
Lizzie-Porter,The Telegraph,https://www.telegraph.co.uk/
Lizzie-Porter,The Times,http://thetimes.co.uk/
Francesca-Gillett,BBC,https://bbc.co.uk/
Francesca-Gillett,Brasil Online,https://bol.uol.com.br
Francesca-Gillett,BBC Mundo,http://www.bbc.com/mundo
Francesca-Gillett,Business Insider,https://www.businessinsider.com/
Francesca-Gillett,Terra,http://terra.com.br
Francesca-Gillett,Yahoo News,https://news.yahoo.com/
Francesca-Gillett,La Nación (Argentina),http://lanacion.com.ar
Francesca-Gillett,Yahoo,https://yahoo.com/
Francesca-Gillett,Estado De Minas,http://em.com.br
Francesca-Gillett,Evening Standard,http://standard.co.uk/
Francesca-Gillett,El Imparcial,http://elimparcial.com
Rachel-Schraer,BBC,https://bbc.co.uk/
Rachel-Schraer,UOL,http://uol.com.br
Rachel-Schraer,UOL Notícias,http://noticias.uol.com.br
Rachel-Schraer,BBC Mundo,http://www.bbc.com/mundo
Rachel-Schraer,Época Negócios,http://epocanegocios.globo.com
Rachel-Schraer,G1,http://g1.globo.com
Rachel-Schraer,Revista Época,https://oglobo.globo.com/epoca/
Rachel-Schraer,iG,http://ig.com.br
Rachel-Schraer,Terra,http://terra.com.br
Rachel-Schraer,Yahoo News,https://news.yahoo.com/
Rachel-Schraer,La Nación (Argentina),http://lanacion.com.ar
Richard-Watson,The Guardian,http://theguardian.com/
Richard-Watson,Nature,http://nature.com
Richard-Watson,Fast Company,http://fastcompany.com/
Richard-Watson,JSTOR Daily,https://daily.jstor.org/
Richard-Watson,DailyO,http://independent.co.uk/
Richard-Watson,Kirkus Reviews,http://independent.co.uk/
Richard-Watson,KevinMD.com,http://independent.co.uk/
Richard-Watson,The Journal of Immunology,http://independent.co.uk/
Richard-Watson,Business Post,http://businesspost.ie/
Richard-Watson,The Davis Journal,http://independent.co.uk/
Julian-Fowler,BBC,https://bbc.co.uk/
Kristiina-Cooper,BBC,https://bbc.co.uk/
Yuwen-Wu,BBC,https://bbc.co.uk/
Yuwen-Wu,BBC Mundo,http://www.bbc.com/mundo
Yuwen-Wu,The Independent,http://independent.co.uk/
Yuwen-Wu,Yahoo News UK,https://uk.news.yahoo.com/
Yuwen-Wu,The i Paper,http://inews.co.uk
Yuwen-Wu,Asian Affairs,http://independent.co.uk/
Peter-Taylor,BBC,https://bbc.co.uk/
Peter-Taylor,The Guardian,http://theguardian.com/
Peter-Taylor,"WBZ-TV (Boston, MA)",https://www.cbsnews.com/boston/
Peter-Taylor,SAGE Publishing,http://independent.co.uk/
Peter-Taylor,The Conversation,http://theconversation.com
Peter-Taylor,The Globe and Mail,http://theglobeandmail.com
Peter-Taylor,Educational Studies,http://tandfonline.com
Peter-Taylor,Environmental Communication,http://independent.co.uk/
Peter-Taylor,Medscape,http://independent.co.uk/
Peter-Taylor,National Post,http://nationalpost.com/
Ceri-Coleman-Phillips,BBC,https://bbc.co.uk/
Ceri-Coleman-Phillips,BBC Sport,http://www.bbc.com/sport
Ceri-Coleman-Phillips,Western Telegraph,http://independent.co.uk/
Ceri-Coleman-Phillips,Tivyside Advertiser,http://independent.co.uk/
Ceri-Coleman-Phillips,Milford & West Wales Mercury,http://independent.co.uk/
Shingai-Nyoka,BBC,https://bbc.co.uk/
Shingai-Nyoka,Yahoo News,https://news.yahoo.com/
Shingai-Nyoka,Yahoo Singapore,https://sg.news.yahoo.com/
Shingai-Nyoka,Yahoo,https://yahoo.com/
Shingai-Nyoka,Yahoo Sports Canada,https://ca.sports.yahoo.com
Shingai-Nyoka,JoyNews,http://independent.co.uk/
Shingai-Nyoka,South African Broadcasting Corporation (SABC),http://independent.co.uk/
Shingai-Nyoka,New Zimbabwe,http://independent.co.uk/
Shingai-Nyoka,The Zimbabwean,http://independent.co.uk/
Shingai-Nyoka,Ghana Waves,http://ghanawaves.com
Robin-Niblett,BBC,https://bbc.co.uk/
Robin-Niblett,Forbes,http://forbes.com
Robin-Niblett,Reuters,http://reuters.com/
Robin-Niblett,The Telegraph,https://www.telegraph.co.uk/
Robin-Niblett,Time Magazine,http://time.com
Robin-Niblett,Los Angeles Times,http://latimes.com
Robin-Niblett,Newsweek,http://newsweek.com
Robin-Niblett,The Times,http://thetimes.co.uk/
Robin-Niblett,The Hill,http://thehill.com/
Robin-Niblett,Agenda (World Economic Forum),https://weforum.org/agenda
Julian-Siddle,BBC,https://bbc.co.uk/
Julian-Siddle,Science in Action,http://independent.co.uk/
Nathan-Tauger,BBC,https://bbc.co.uk/
Nathan-Tauger,The Guardian,http://theguardian.com/
Nathan-Tauger,Rewire.News,http://independent.co.uk/
Lee-Costello,Sports JOE,http://independent.co.uk/
Lee-Costello,BBC,https://bbc.co.uk/
Lee-Costello,JOE,http://independent.co.uk/
Shaktimaya-Tamang,BBC,https://bbc.co.uk/
Jamie-McIvor,BBC,https://bbc.co.uk/
Jamie-McIvor,Scottish Field,http://independent.co.uk/
Jonathan-Berr,Payments Dive,http://independent.co.uk/
Jonathan-Berr,UOL,http://uol.com.br
Jonathan-Berr,BBC,https://bbc.co.uk/
Jonathan-Berr,BBC Mundo,http://www.bbc.com/mundo
Jonathan-Berr,Forbes,http://forbes.com
Jonathan-Berr,CBS Moneywatch,http://independent.co.uk/
Jonathan-Berr,CBS News,http://independent.co.uk/
Jonathan-Berr,CBS Newspath,http://independent.co.uk/
Jonathan-Berr,MSN,http://msn.com/
Jonathan-Berr,Aol,http://aol.com
Jonathan-Berr,CNBC,http://cnbc.com/
Hannah-Bryce,BBC,https://bbc.co.uk/
Hannah-Bryce,Newsweek,http://newsweek.com
Hannah-Bryce,Brookings Institution,http://independent.co.uk/
Hannah-Bryce,Eyewitness News,http://independent.co.uk/
Hannah-Bryce,The World Today Magazine,http://independent.co.uk/
Joanna-Jolly,LinkedIn,http://linkedin.com/
Joanna-Jolly,BBC,https://bbc.co.uk/
Joanna-Jolly,BBC Mundo,http://www.bbc.com/mundo
Joanna-Jolly,Columbia Journalism Review,http://independent.co.uk/
Joanna-Jolly,The Walrus Magazine,http://independent.co.uk/
Joanna-Jolly,Pulitzer Center on Crisis Reporting,http://independent.co.uk/
Joanna-Jolly,Tortoise,http://independent.co.uk/
Rebecca-Cafe,BBC,https://bbc.co.uk/
John-Sweeney,Two Ts In A Pod with Teddi Mellencamp and Tamra Judge,http://independent.co.uk/
John-Sweeney,Forbes,http://forbes.com
John-Sweeney,Daily Mail,https://www.dailymail.co.uk/home/index.html
John-Sweeney,Daily Mirror,http://mirror.co.uk/
John-Sweeney,HuffPost,https://huffpost.com/
John-Sweeney,The Mail on Sunday,http://independent.co.uk/
John-Sweeney,Yahoo News UK,https://uk.news.yahoo.com/
John-Sweeney,The Times,http://thetimes.co.uk/
John-Sweeney,Yahoo,https://yahoo.com/
John-Sweeney,Memory Studies,https://journals.sagepub.com/home/mss
Simon-Cox,Forbes,http://forbes.com
Simon-Cox,Nature,http://nature.com
Simon-Cox,Color Research & Application,https://onlinelibrary.wiley.com/journal/15206378
Simon-Cox,Journal of Banking Regulation,http://independent.co.uk/
Simon-Cox,Search Engine Journal,http://searchenginejournal.com
Simon-Cox,Springer,http://independent.co.uk/
Simon-Cox,The Conversation,http://theconversation.com
Simon-Cox,Educational Studies,http://tandfonline.com
Simon-Cox,Environmental Communication,http://independent.co.uk/
Simon-Cox,Genome Medicine,http://independent.co.uk/
David-Silverberg,LinkedIn,http://linkedin.com/
David-Silverberg,BBC,https://bbc.co.uk/
David-Silverberg,BBC Mundo,http://www.bbc.com/mundo
David-Silverberg,Medium,http://medium.com/
David-Silverberg,Business Insider,https://www.businessinsider.com/
David-Silverberg,MSN,http://msn.com/
David-Silverberg,The Washington Post,http://washingtonpost.com/
David-Silverberg,Yahoo News,https://news.yahoo.com/
David-Silverberg,BuzzFeed,http://buzzfeed.com/
David-Silverberg,La Nación (Argentina),http://lanacion.com.ar
Alpha-Ceesay,BBC,https://bbc.co.uk/
Alpha-Ceesay,Birmingham Live,http://birminghammail.co.uk
Laurence-Cawley,BBC,https://bbc.co.uk/
Laurence-Cawley,BBC News,https://www.bbc.com/news
Laurence-Cawley,Devon Live,http://devonlive.com
Laurence-Cawley,East Anglian Daily Times,http://independent.co.uk/
Laurence-Cawley,Newpaper24,http://independent.co.uk/
Margaret-Ryan,BBC,https://bbc.co.uk/
Margaret-Ryan,HuffPost,https://huffpost.com/
Margaret-Ryan,ACS Publications,https://pubs.acs.org
Margaret-Ryan,Lexology,http://lexology.com
Margaret-Ryan,JD Supra,http://jdsupra.com
Margaret-Ryan,Mining Engineering,http://independent.co.uk/
Levi-Jouavel,BBC Three,http://independent.co.uk/
Levi-Jouavel,BBC,https://bbc.co.uk/
Levi-Jouavel,BBC Mundo,http://www.bbc.com/mundo
Laura-McDaid,BBC,https://bbc.co.uk/
Dhruti-Shah,BBC,https://bbc.co.uk/
Dhruti-Shah,BBC Mundo,http://www.bbc.com/mundo
Dhruti-Shah,The Guardian,http://theguardian.com/
Dhruti-Shah,Yahoo Finance,https://finance.yahoo.com/
Dhruti-Shah,Fortune,http://fortune.com
Dhruti-Shah,Al-Araby Al-Jadeed,http://independent.co.uk/
Dhruti-Shah,Save the Student!,http://independent.co.uk/
Thom-Poole,BBC World,https://www.bbc.com/news/world
Thom-Poole,UOL,http://uol.com.br
Thom-Poole,UOL Notícias,http://noticias.uol.com.br
Thom-Poole,BBC,https://bbc.co.uk/
Thom-Poole,BBC Mundo,http://www.bbc.com/mundo
Thom-Poole,Terra,http://terra.com.br
Thom-Poole,Yahoo Canada,https://ca.news.yahoo.com/
Thom-Poole,La Nación (Argentina),http://lanacion.com.ar
Thom-Poole,Yahoo,https://yahoo.com/
Thom-Poole,Estado De Minas,http://em.com.br
Thom-Poole,El Imparcial,http://elimparcial.com
Guy-De-Launey,BBC,https://bbc.co.uk/
Guy-De-Launey,The Times,http://thetimes.co.uk/
Guy-De-Launey,MalaysianDigest.com,http://malaysiandigest.com
Yolande-Knell,BBC,https://bbc.co.uk/
Yolande-Knell,BBC Mundo,http://www.bbc.com/mundo
Yolande-Knell,Terra,http://terra.com.br
Yolande-Knell,Yahoo,https://yahoo.com/
Yolande-Knell,El Imparcial,http://elimparcial.com
Yolande-Knell,Radio New Zealand (RNZ),https://rnz.co.nz/
Yolande-Knell,La Prensa Gráfica,http://laprensagrafica.com
Yolande-Knell,Yahoo Brazil,http://br.yahoo.com
Yolande-Knell,Yerepouni Daily News,http://yerepouni-news.com
Matt-Everitt,BBC,https://bbc.co.uk/
Matt-Everitt,Book Riot,http://independent.co.uk/
Tim-Mansel,BBC,https://bbc.co.uk/
Tim-Mansel,BBC Mundo,http://www.bbc.com/mundo
Paul-Stanworth,Sky News,http://independent.co.uk/
Paul-Stanworth,BBC,https://bbc.co.uk/
Paul-Stanworth,BBC Radio 1,https://bbc.co.uk/radio1
Paul-Stanworth,BBC Radio 1Xtra,https://bbc.co.uk/1xtra
Paul-Stanworth,City A.M.,http://cityam.com/
Lucy-Burton,The Telegraph,https://www.telegraph.co.uk/
Lucy-Burton,BBC,https://bbc.co.uk/
Lucy-Burton,MSN UK,http://msn.com/en-gb
Lucy-Burton,The Wall Street Journal,http://wsj.com/
Lucy-Burton,Yahoo Singapore,https://sg.news.yahoo.com/
Lucy-Burton,Sydney Morning Herald,http://smh.com.au
Lucy-Burton,Yahoo,https://yahoo.com/
Lucy-Burton,Yahoo Finance,https://finance.yahoo.com/
Lucy-Burton,Yahoo Finance UK,https://uk.finance.yahoo.com
Lucy-Burton,MarketWatch,http://marketwatch.com
Lucy-Burton,Stuff.co.nz,http://stuff.co.nz
Agnes-Poirier,BBC,https://bbc.co.uk/
Agnes-Poirier,CNN,http://cnn.com
Agnes-Poirier,CNN International,http://edition.cnn.com/
Agnes-Poirier,The Guardian,http://theguardian.com/
Agnes-Poirier,The New York Times,http://nytimes.com/
Agnes-Poirier,Post Outlook (The Washington Post),https://www.washingtonpost.com/outlook/
Agnes-Poirier,The Telegraph,https://www.telegraph.co.uk/
Agnes-Poirier,Yahoo News UK,https://uk.news.yahoo.com/
Agnes-Poirier,Financial Times,http://ft.com/
Agnes-Poirier,L'Express,http://independent.co.uk/
Tamara-Kovacevic,BBC,https://bbc.co.uk/
David-Willey,BBC,https://bbc.co.uk/
David-Willey,HuffPost,https://huffpost.com/
David-Willey,NDTV,http://independent.co.uk/
David-Willey,Benzinga,http://independent.co.uk/
David-Willey,Daily Post,http://independent.co.uk/
Matthew-Brunwasser,BBC,https://bbc.co.uk/
Matthew-Brunwasser,The New York Times,http://nytimes.com/
Matthew-Brunwasser,Sydney Morning Herald,http://smh.com.au
Matthew-Brunwasser,Seattle Times,http://seattletimes.com/
Matthew-Brunwasser,Foreign Policy Magazine,http://foreignpolicy.com/
Matthew-Brunwasser,Miami Herald,http://miamiherald.com/
Matthew-Brunwasser,POLITICO Europe,http://independent.co.uk/
Matthew-Brunwasser,The Charlotte Observer,http://independent.co.uk/
Matthew-Brunwasser,The World from PRX,https://theworld.org/
Matthew-Brunwasser,Men's Journal,http://independent.co.uk/
Sitala-Peek,BBC,https://bbc.co.uk/
Louis-Theroux,BBC,https://bbc.co.uk/
Louis-Theroux,The Guardian,http://theguardian.com/
Louis-Theroux,The New York Times,http://nytimes.com/
Louis-Theroux,Daily Mail,https://www.dailymail.co.uk/home/index.html
Louis-Theroux,The Independent,http://independent.co.uk/
Louis-Theroux,The Telegraph,https://www.telegraph.co.uk/
Louis-Theroux,Daily Express,http://express.co.uk/
Louis-Theroux,Metro (UK),http://metro.co.uk
Louis-Theroux,The Times,http://thetimes.co.uk/
Louis-Theroux,Cosmopolitan,http://independent.co.uk/
Stephen-McDonell,BBC,https://bbc.co.uk/
Stephen-McDonell,UOL Notícias,http://noticias.uol.com.br
Stephen-McDonell,BBC Mundo,http://www.bbc.com/mundo
Stephen-McDonell,Terra,http://terra.com.br
Stephen-McDonell,Yahoo News,https://news.yahoo.com/
Stephen-McDonell,Yahoo Singapore,https://sg.news.yahoo.com/
Stephen-McDonell,ABC 7.30,http://independent.co.uk/
Stephen-McDonell,ABC News (Australia),http://abc.net.au/news/
Stephen-McDonell,Australian Broadcasting Corporation (ABC),http://independent.co.uk/
Stephen-McDonell,La Nación (Argentina),http://lanacion.com.ar
Stephen-McDonell,Yahoo,https://yahoo.com/
Georgia-Roberts,BBC,https://bbc.co.uk/
Georgia-Roberts,The Telegraph,https://www.telegraph.co.uk/
Georgia-Roberts,Times Radio,https://thetimes.co.uk/radio
Georgia-Roberts,Sky News,http://independent.co.uk/
Georgia-Roberts,People Management,http://independent.co.uk/
Georgia-Roberts,News Sniffer,http://newssniffer.co.uk
